避難收容處所名稱,is_indoor,classification_reasoning
北山國小1甲-6甲與6間專科教室,True,基於原始室內標記
籃城社區活動中心,True,基於原始室內標記
加興宮,True,基於原始室內標記
龍泉宮,True,基於原始室內標記
碧峰國小禮堂,True,基於原始室內標記
南天宮,True,基於原始室內標記
嘉長宮,True,基於原始室內標記
花蓮市公所,True,基於原始室內標記
慶豐活動中心,True,基於原始室內標記
敦和宮,True,基於原始室內標記
國立花蓮農業職業學校,True,基於原始室內標記
中原國小禮堂,True,基於原始室內標記
大西國小,True,基於原始室內標記
永和宮,True,基於原始室內標記
永安宮,True,基於原始室內標記
天盛國小,True,基於原始室內標記
坪頂社區活動中心,True,基於原始室內標記
擺塘社區活動中心,True,基於原始室內標記
埔鹽鄉立幼兒園,True,基於原始室內標記
新水國小,True,基於原始室內標記
花蓮高商,True,基於原始室內標記
北昌活動中心,True,基於原始室內標記
守成社區活動中心,True,基於原始室內標記
草屯國中禮堂,True,基於原始室內標記
富功國小禮堂,True,基於原始室內標記
中原里集會所,True,基於原始室內標記
南港國小,True,基於原始室內標記
貢旗社區活動中心,True,基於原始室內標記
大村國中,True,基於原始室內標記
村上社區活動中心,True,基於原始室內標記
加錫社區活動中心,True,基於原始室內標記
向善里集會所,True,基於原始室內標記
南美崙營區,True,基於原始室內標記
村上國小,True,基於原始室內標記
永安活動中心,True,基於原始室內標記
北投里新集會所,True,基於原始室內標記
大石社區活動中心,True,基於原始室內標記
新豐里集會所,True,基於原始室內標記
忠孝國小,True,基於原始室內標記
御史里新集會所,True,基於原始室內標記
中華國小,True,基於原始室內標記
雙冬國小禮堂,True,基於原始室內標記
鎮立幼兒園,True,基於原始室內標記
埔鹽國小,True,基於原始室內標記
坪頂里集會所,True,基於原始室內標記
過溝社區活動中心,True,基於原始室內標記
鑄強國小,True,基於原始室內標記
村東國小,True,基於原始室內標記
大村鄉公所,True,基於原始室內標記
太昌活動中心,True,基於原始室內標記
大村國小,True,基於原始室內標記
集仙宮,True,基於原始室內標記
老人文康中心,True,基於原始室內標記
大橋社區活動中心,True,基於規則推斷 (活動中心通常為室內設施)
明廉國小,True,基於原始室內標記
紫雲宮,True,基於原始室內標記
新庄國小禮堂,True,基於原始室內標記
朝陽宮,True,基於原始室內標記
田洋社區活動中心,True,基於規則推斷 (活動中心通常為室內設施)
"慈濟大學附設國民中學,小學",True,基於原始室內標記
美崙國中,True,基於原始室內標記
自強國中,True,基於原始室內標記
碧洲里集會所,True,基於原始室內標記
大村村社區活動中心,True,基於規則推斷 (活動中心通常為室內設施)
花蓮高工,True,基於原始室內標記
慈濟大學人文社會學院,True,基於原始室內標記
富寮社區活動中心,True,基於原始室內標記
德安市民活動中心,True,基於原始室內標記
永樂福利園區,True,基於原始室內標記
私立四維高級中學,True,基於原始室內標記
永樂國小,True,基於原始室內標記
埔鹽鄉公所,True,基於原始室內標記
復興里集會所,True,基於原始室內標記
大葉大學,True,基於原始室內標記
北勢里集會所,True,基於原始室內標記
聯合里辦公處,True,基於原始室內標記
楓林活動中心,True,基於原始室內標記
行政院國軍退除役官兵輔導委員會花,True,基於原始室內標記
民孝社區活動中心,True,基於原始室內標記
衛生福利部東區老人之家養護院區,True,基於原始室內標記
水源收容所,True,基於原始室內標記
大陳二村活動中心,True,基於原始室內標記
花蓮縣立體育場,True,基於原始室內標記
育民國小,True,基於原始室內標記
嘉新社區活動中心,True,基於原始室內標記
昭德堂,True,基於原始室內標記
漢寶活動中心,True,基於原始室內標記
下崙惠來社區活動中心,True,基於原始室內標記
史港里集會所,True,基於原始室內標記
史港國小,True,基於原始室內標記
陝西社區活動中心,True,基於原始室內標記
陝西社區活動中心,True,基於原始室內標記
帝君廟活動中心,True,基於原始室內標記
南豐村眉溪天主堂,True,基於規則推斷 (預設為室內 - 安全原則)
好修國小,True,基於原始室內標記
利河伯社福基金會附設私立基督仁愛之家,True,基於原始室內標記
福興里集會所,True,基於原始室內標記
花蓮港天宮,True,基於原始室內標記
茄苳社區活動中心,True,基於原始室內標記
三和社區活動中心,True,基於規則推斷 (活動中心通常為室內設施)
柑林社區活動中心,True,基於原始室內標記
福龜社區北玄宮,True,基於原始室內標記
長春社區活動中心,True,基於原始室內標記
國福社區活動中心,True,基於原始室內標記
福龜國小1甲-6甲與2間專科教室,True,基於原始室內標記
陜西國小,True,基於原始室內標記
芬園國小,True,基於原始室內標記
芬園鄉公所,True,基於原始室內標記
茄荖國小,True,基於原始室內標記
玉陵宮廣場,True,基於原始室內標記
華南國小活動中心,True,基於原始室內標記
花壇鄉公所,True,基於原始室內標記
三春國小,True,基於原始室內標記
楓灣宮廣場,False,基於原始室外標記
"育樂國小1甲-6甲與2間專科教室,圖書室,禮堂",True,基於原始室內標記
三汴社區活動中心,True,基於規則推斷 (活動中心通常為室內設施)
金興上興宮社區活動中心,True,基於原始室內標記
李家宗祠,False,基於原始室外標記
仁愛國小,True,基於原始室內標記
曾厝社區活動中心,True,基於原始室內標記
佳林社區活動中心,True,基於原始室內標記
穀豐宮,True,基於原始室內標記
花壇村活動中心,True,基於原始室內標記
橋頭社區活動中心,True,基於原始室內標記
長沙社區活動中心,True,基於原始室內標記
國軍805醫院,True,基於原始室內標記
受鎮宮,True,基於原始室內標記
廣成里社區活動中心,True,基於原始室內標記
永豐國小,True,基於規則推斷 (預設為室內 - 安全原則)
仁愛國中,True,基於原始室內標記
花壇國小,True,基於原始室內標記
明正國小,True,基於原始室內標記
富山國小,True,基於原始室內標記
七星潭社區活動中心,True,基於原始室內標記
基督教芥菜種會,True,基於原始室內標記
南勢里活動中心,True,基於原始室內標記
乾峰國小1甲-6甲與4間專科教室,True,基於原始室內標記
秀水港墘社區活動中心,True,基於原始室內標記
秀水社區活動中心,True,基於原始室內標記
管嶼國小,True,基於規則推斷 (預設為室內 - 安全原則)
萬豐國小北棟教室,True,基於原始室內標記
春陽國小,True,基於原始室內標記
東區幼兒園,True,基於原始室內標記
乾溝義民祠,True,基於原始室內標記
乾溝社區活動中心,True,基於原始室內標記
福安社區活動中心清龍巖,True,基於原始室內標記
花壇鄉舊營區,False,基於原始室外標記
莊雅社區活動中心,True,基於原始室內標記
莊雅社區活動中心,True,基於原始室內標記
文祥國小,True,基於原始室內標記
北埔社區活動中心,True,基於原始室內標記
秀水高工,True,基於原始室內標記
太平社區活動中心,True,基於原始室內標記
秀水鄉農會,True,基於原始室內標記
秀水國小,True,基於原始室內標記
精英村辦公處,True,基於原始室內標記
合成社區活動中心,True,基於原始室內標記
大漢社區活動中心,True,基於原始室內標記
國姓社區活動中心,True,基於原始室內標記
復興南營區,True,基於原始室內標記
華龍國小,True,基於原始室內標記
秀水鄉老人文康中心,True,基於原始室內標記
僑愛國小,True,基於原始室內標記
安東社區活動中心,True,基於原始室內標記
國姓國小活動中心,True,基於原始室內標記
新城鄉立圖書館,True,基於原始室內標記
新城鄉原住民文化館,True,基於原始室內標記
樹林腳社區活動中心,True,基於原始室內標記
北勢里活動中心,True,基於原始室內標記
福興國中,True,基於原始室內標記
溪尾國小教學大樓2樓綜合教室,True,基於原始室內標記
花壇鄉立圖書館,True,基於原始室內標記
國姓國中禮堂,True,基於原始室內標記
護國宮,True,基於原始室內標記
文德宮香客大樓,True,基於原始室內標記
復興國小-課後照顧教室,True,基於原始室內標記
光復國中小國中部地下室,True,基於原始室內標記
岩竹社區活動中心,True,基於原始室內標記
安溪社區活動中心,True,基於原始室內標記
西區幼兒園,True,基於原始室內標記
花壇鄉立老人文康中心,True,基於原始室內標記
白沙社區活動中心,True,基於原始室內標記
福興鄉公所,True,基於原始室內標記
街尾里活動中心,True,基於原始室內標記
龍山寺,True,基於原始室內標記
秀水鄉立體育館,True,基於原始室內標記
菜園社區活動中心,True,基於原始室內標記
莊德堂,True,基於原始室內標記
鹿港鎮立停車場,True,基於原始室內標記
康樂社區活動中心,True,基於原始室內標記
佳民國小收容所,True,基於原始室內標記
